opt, p1, p2, p3, p4
1, 0.100058, 0.359967, 0.543392, 0.673038
2, 0.100023, 0.360065, 0.543565, 0.173348
3, 0.100001, 0.359988, 0.0434538, 0.672788
4, 0.100003, 0.359989, 0.0443931, 0.17132
