opt, p1, p2, p3, p4
1, 0.299997, 1, 0.632053, 0.99131
2, 0.300064, 1, 0.644205, 0.49224
3, 0.300002, 1, 0.136885, 0.990281
4, 0.299916, 1, 0.143997, 0.484885
