opt, p1, p2, p3, p4
1, 0.800026, 0.86002, 0.893175, 0.923836
2, 0.799872, 0.860137, 0.896192, 0.425526
3, 0.7999, 0.860045, 0.388764, 0.922244
4, 0.800499, 0.859597, 0.396726, 0.421434
