opt, p1, p2, p3, p4
1, 0.239999, 1, 0.619622, 0.99072
2, 0.24018, 1, 0.612643, 0.490118
3, 0.24, 1, 0.106465, 0.990237
4, 0.240048, 1, 0.112611, 0.486978
