opt, p1, p2, p3, p4
1, 0.599864, 0.400009, 0.797021, 0.696737
2, 0.600004, 0.399939, 0.800494, 0.195324
3, 0.599783, 0.40013, 0.297507, 0.69659
4, 0.599879, 0.399987, 0.299836, 0.195268
