opt, p1, p2, p3, p4
1, 0.620089, 0.640001, 0.803301, 0.814561
2, 0.620101, 0.639855, 0.806859, 0.315221
3, 0.6201, 0.639871, 0.302456, 0.813177
4, 0.619805, 0.640104, 0.307531, 0.313563
