opt, p1, p2, p3, p4
1, 0.100047, 0.5, 0.547432, 0.744682
2, 0.100045, 0.5, 0.54638, 0.245309
3, 0.100004, 0.5, 0.0452591, 0.744839
4, 0.100004, 0.5, 0.0461026, 0.243626
