opt, p1, p2, p3, p4
1, 0.339992, 0.780029, 0.662147, 0.882156
2, 0.339889, 0.779979, 0.664827, 0.382659
3, 0.34001, 0.779949, 0.163096, 0.882281
4, 0.339938, 0.779963, 0.164851, 0.381096
