opt, p1, p2, p3, p4
1, 0.619996, 0.959985, 0.804471, 0.972552
2, 0.619827, 0.960489, 0.804895, 0.475589
3, 0.62, 0.959976, 0.294118, 0.971113
4, 0.619735, 0.960648, 0.30567, 0.469616
