opt, p1, p2, p3, p4
1, 0.559812, 0.360044, 0.776118, 0.674344
2, 0.560017, 0.359996, 0.776049, 0.176044
3, 0.559947, 0.360101, 0.274301, 0.672335
4, 0.55994, 0.359973, 0.275956, 0.173512
