opt, p1, p2, p3, p4
1, 0.440111, 0.280015, 0.716555, 0.636135
2, 0.439951, 0.280013, 0.713463, 0.136
3, 0.440145, 0.27993, 0.215999, 0.6343
4, 0.439954, 0.280024, 0.218143, 0.135568
