opt, p1, p2, p3, p4
1, 0.360144, 0.339898, 0.674235, 0.665377
2, 0.35996, 0.339952, 0.676184, 0.165392
3, 0.359966, 0.339944, 0.174435, 0.66545
4, 0.360045, 0.340036, 0.17473, 0.164209
