opt, p1, p2, p3, p4
1, 0.679996, 1, 0.837283, 0.992617
2, 0.679832, 1, 0.835241, 0.49719
3, 0.679994, 1, 0.317693, 0.991072
4, 0.679759, 1, 0.335745, 0.489038
