opt, p1, p2, p3, p4
1, 0.219999, 0.380036, 0.604775, 0.684094
2, 0.22006, 0.379905, 0.605062, 0.183592
3, 0.219976, 0.379933, 0.103457, 0.680855
4, 0.21998, 0.37997, 0.104261, 0.179155
