opt, p1, p2, p3, p4
1, 0.320061, 0.440144, 0.653795, 0.712604
2, 0.319972, 0.440124, 0.656642, 0.212326
3, 0.319967, 0.439949, 0.153243, 0.711283
4, 0.320014, 0.439952, 0.156393, 0.212225
