opt, p1, p2, p3, p4
1, 0.959974, 0.100004, 0.978855, 0.546602
2, 0.959999, 0.0999998, 0.978821, 0.0483648
3, 0.960746, 0.100043, 0.47826, 0.545336
4, 0.959967, 0.0999921, 0.484385, 0.0460362
