opt, p1, p2, p3, p4
1, 0.179977, 0.280056, 0.587207, 0.634092
2, 0.179979, 0.279944, 0.585361, 0.133724
3, 0.180017, 0.280025, 0.0848674, 0.636812
4, 0.179994, 0.280017, 0.084516, 0.132411
