opt, p1, p2, p3, p4
1, 0.599821, 0.279909, 0.796456, 0.634985
2, 0.600062, 0.280024, 0.795336, 0.135111
3, 0.599755, 0.280024, 0.295561, 0.634132
4, 0.6, 0.280004, 0.300071, 0.134148
