opt, p1, p2, p3, p4
1, 0.299862, 0.240158, 0.644929, 0.614657
2, 0.299996, 0.239991, 0.643206, 0.114352
3, 0.299944, 0.24005, 0.144116, 0.614107
4, 0.300019, 0.239992, 0.147654, 0.115341
