opt, p1, p2, p3, p4
1, 0.779949, 0.479983, 0.887002, 0.735412
2, 0.779909, 0.479983, 0.887788, 0.239271
3, 0.779701, 0.480267, 0.38498, 0.734098
4, 0.779756, 0.48024, 0.386587, 0.23371
