opt, p1, p2, p3, p4
1, 0.100065, 0.219916, 0.543319, 0.604425
2, 0.0999834, 0.219979, 0.543079, 0.104425
3, 0.0999968, 0.219981, 0.0439632, 0.602982
4, 0.100001, 0.220001, 0.0432076, 0.104183
