opt, p1, p2, p3, p4
1, 0.120039, 0.720023, 0.553386, 0.851356
2, 0.120084, 0.719878, 0.553469, 0.352172
3, 0.119997, 0.719978, 0.0519622, 0.849353
4, 0.119996, 0.720034, 0.0533634, 0.346892
