opt, p1, p2, p3, p4
1, 0.819961, 0.620062, 0.906276, 0.80615
2, 0.81997, 0.620082, 0.907213, 0.307403
3, 0.820191, 0.619936, 0.402371, 0.804245
4, 0.820234, 0.619654, 0.408423, 0.303832
