opt, p1, p2, p3, p4
1, 0.859998, 0.560041, 0.925899, 0.776269
2, 0.859973, 0.560045, 0.927363, 0.276544
3, 0.85976, 0.559988, 0.424629, 0.772813
4, 0.859691, 0.560088, 0.426872, 0.270968
