opt, p1, p2, p3, p4
1, 0.139999, 1, 0.55746, 0.990182
2, 0.139919, 1, 0.562624, 0.490543
3, 0.14, 1, 0.0578029, 0.990121
4, 0.140012, 1, 0.0622635, 0.483318
