opt, p1, p2, p3, p4
1, 0.480299, 0.0800271, 0.735285, 0.537012
2, 0.479987, 0.079999, 0.738632, 0.0367833
3, 0.48028, 0.0800215, 0.236974, 0.535791
4, 0.479988, 0.080001, 0.239606, 0.0354586
