opt, p1, p2, p3, p4
1, 0.439956, 0.839939, 0.714944, 0.912928
2, 0.440038, 0.839864, 0.715617, 0.414196
3, 0.43996, 0.83997, 0.210638, 0.912346
4, 0.440179, 0.83987, 0.214751, 0.409093
