opt, p1, p2, p3, p4
1, 1, 0.459999, 0.997305, 0.583009
2, 1, 0.459999, 0.997547, 0.566554
3, 1, 0.460302, 0.494886, 0.724494
4, 1, 0.460166, 0.498878, 0.225071
