opt, p1, p2, p3, p4
1, 0.100046, 0.5197, 0.541989, 0.752896
2, 0.100047, 0.519698, 0.541965, 0.252613
3, 0.100004, 0.520014, 0.0421908, 0.752295
4, 0.100004, 0.520014, 0.0437293, 0.246987
