opt, p1, p2, p3, p4
1, 0.379942, 0.839929, 0.681083, 0.912556
2, 0.380068, 0.839862, 0.684668, 0.41224
3, 0.379985, 0.839992, 0.182809, 0.911117
4, 0.379905, 0.839875, 0.184545, 0.410328
