opt, p1, p2, p3, p4
1, 0.20013, 0.120088, 0.594024, 0.555958
2, 0.199985, 0.119996, 0.596447, 0.0550337
3, 0.199969, 0.119996, 0.0950021, 0.552731
4, 0.200003, 0.119998, 0.0963453, 0.05501
