opt, p1, p2, p3, p4
1, 0.5, 0.839948, 0.741167, 0.913892
2, 0.5, 0.839866, 0.745779, 0.412272
3, 0.5, 0.839954, 0.242122, 0.911025
4, 0.5, 0.839867, 0.245434, 0.409457
