opt, p1, p2, p3, p4
1, 0.479982, 0.719996, 0.732189, 0.853023
2, 0.480248, 0.720223, 0.735265, 0.355549
3, 0.479982, 0.720027, 0.232121, 0.852237
4, 0.480217, 0.720156, 0.235329, 0.351347
