opt, p1, p2, p3, p4
1, 0.700006, 0.100012, 0.848706, 0.551128
2, 0.69998, 0.100003, 0.847495, 0.0479854
3, 0.699559, 0.10006, 0.347137, 0.545873
4, 0.699991, 0.099998, 0.348753, 0.0476951
