opt, p1, p2, p3, p4
1, 0.5, 0.360078, 0.745657, 0.674107
2, 0.5, 0.35998, 0.746253, 0.17451
3, 0.5, 0.360071, 0.245492, 0.675207
4, 0.5, 0.359986, 0.245372, 0.173686
