opt, p1, p2, p3, p4
1, 0.879931, 0.560039, 0.936529, 0.776283
2, 0.879924, 0.560042, 0.93712, 0.276954
3, 0.880298, 0.559999, 0.434123, 0.773553
4, 0.880047, 0.560098, 0.438521, 0.274595
