opt, p1, p2, p3, p4
1, 0.939973, 0.699992, 0.96517, 0.844419
2, 0.939956, 0.69997, 0.96723, 0.352204
3, 0.939888, 0.699948, 0.463565, 0.843205
4, 0.940542, 0.699555, 0.469387, 0.344882
