opt, p1, p2, p3, p4
1, 0.679876, 0.240067, 0.835832, 0.614647
2, 0.680018, 0.239992, 0.837444, 0.118896
3, 0.679778, 0.240155, 0.337068, 0.614761
4, 0.679988, 0.239991, 0.339397, 0.115064
