opt, p1, p2, p3, p4
1, 0.540032, 0.740129, 0.761618, 0.863811
2, 0.539925, 0.740195, 0.765794, 0.364859
3, 0.540033, 0.740142, 0.264559, 0.862297
4, 0.539831, 0.740199, 0.265717, 0.359875
