opt, p1, p2, p3, p4
1, 0.120048, 0.679844, 0.551505, 0.832164
2, 0.120082, 0.679766, 0.552006, 0.332995
3, 0.119997, 0.680012, 0.0507291, 0.830508
4, 0.119996, 0.680008, 0.0536187, 0.327169
