opt, p1, p2, p3, p4
1, 0.139968, 0.179932, 0.564858, 0.583774
2, 0.140012, 0.180003, 0.562985, 0.0838076
3, 0.140012, 0.180021, 0.0633869, 0.58654
4, 0.140002, 0.179995, 0.0641608, 0.0831369
