opt, p1, p2, p3, p4
1, 0.819989, 0.360038, 0.907323, 0.678405
2, 0.819978, 0.360001, 0.908135, 0.178484
3, 0.820239, 0.360042, 0.405905, 0.676438
4, 0.820176, 0.360035, 0.410873, 0.174785
