opt, p1, p2, p3, p4
1, 0.700099, 0.560051, 0.844698, 0.775851
2, 0.700116, 0.559984, 0.8461, 0.275657
3, 0.699905, 0.559859, 0.34357, 0.7736
4, 0.699788, 0.559976, 0.345133, 0.273355
