opt, p1, p2, p3, p4
1, 0.720059, 0.580051, 0.855091, 0.786235
2, 0.719982, 0.580057, 0.856446, 0.285458
3, 0.720112, 0.580067, 0.356529, 0.782235
4, 0.720258, 0.58007, 0.359277, 0.283531
