opt, p1, p2, p3, p4
1, 0.0799994, 0.679836, 0.532521, 0.832302
2, 0.0800378, 0.679763, 0.533414, 0.33055
3, 0.0800015, 0.680012, 0.0313108, 0.832133
4, 0.0799974, 0.679994, 0.0332971, 0.328795
