opt, p1, p2, p3, p4
1, 0.639857, 0.33994, 0.81505, 0.66449
2, 0.640041, 0.340035, 0.816181, 0.166534
3, 0.640157, 0.339899, 0.315927, 0.665642
4, 0.639893, 0.339957, 0.316795, 0.163826
