opt, p1, p2, p3, p4
1, 0.859994, 0.980004, 0.922462, 0.98344
2, 0.860086, 0.980182, 0.926313, 0.490594
3, 0.860015, 0.979985, 0.413057, 0.981429
4, 0.859555, 0.979691, 0.426323, 0.480294
