opt, p1, p2, p3, p4
1, 0.58002, 0.879931, 0.78172, 0.932975
2, 0.580069, 0.880375, 0.78503, 0.434113
3, 0.580034, 0.879919, 0.279421, 0.931282
4, 0.580071, 0.880023, 0.285718, 0.429152
