opt, p1, p2, p3, p4
1, 0.100057, 0.380143, 0.543691, 0.682573
2, 0.100027, 0.379902, 0.544549, 0.183965
3, 0.100002, 0.380002, 0.0428032, 0.679221
4, 0.100003, 0.380004, 0.043831, 0.180772
