opt, p1, p2, p3, p4
1, 0.919998, 0.880004, 0.954036, 0.935452
2, 0.919951, 0.879921, 0.956314, 0.444328
3, 0.91994, 0.879906, 0.449668, 0.932098
4, 0.920999, 0.879828, 0.457236, 0.432578
