opt, p1, p2, p3, p4
1, 0.0200096, 0.380202, 0.50372, 0.682178
2, 0.0200024, 0.379901, 0.502477, 0.182302
3, 0.02, 0.379999, 0.00271733, 0.695163
4, 0.02, 0.379999, 0.00371448, 0.171985
