opt, p1, p2, p3, p4
1, 0.180002, 0.839907, 0.581095, 0.910696
2, 0.179946, 0.839858, 0.583104, 0.411506
3, 0.179995, 0.840006, 0.0819735, 0.909266
4, 0.180008, 0.839913, 0.0832337, 0.407964
