opt, p1, p2, p3, p4
1, 0.320084, 0.37991, 0.655031, 0.684832
2, 0.319924, 0.379908, 0.654753, 0.184673
3, 0.319956, 0.379917, 0.153507, 0.683198
4, 0.320016, 0.379941, 0.156483, 0.184473
