opt, p1, p2, p3, p4
1, 0.899975, 0.680009, 0.946321, 0.8358
2, 0.899939, 0.680009, 0.947111, 0.343296
3, 0.90025, 0.679846, 0.442299, 0.832575
4, 0.899561, 0.679766, 0.447515, 0.333754
