opt, p1, p2, p3, p4
1, 0.759878, 0.540031, 0.874466, 0.765313
2, 0.759866, 0.540032, 0.878112, 0.266883
3, 0.759803, 0.539895, 0.374512, 0.763604
4, 0.759799, 0.539805, 0.377824, 0.263749
