opt, p1, p2, p3, p4
1, 0.799994, 0.699979, 0.896371, 0.846535
2, 0.799887, 0.700101, 0.897498, 0.347953
3, 0.80001, 0.7001, 0.396972, 0.846184
4, 0.800439, 0.699609, 0.399635, 0.344908
