opt, p1, p2, p3, p4
1, 0.459964, 0.400111, 0.724484, 0.694449
2, 0.459966, 0.399946, 0.728619, 0.195212
3, 0.459965, 0.400051, 0.22375, 0.693594
4, 0.459967, 0.399936, 0.224365, 0.194574
