opt, p1, p2, p3, p4
1, 0.419956, 0.779998, 0.701844, 0.882216
2, 0.419932, 0.779806, 0.704467, 0.382446
3, 0.419972, 0.779918, 0.201836, 0.882325
4, 0.419937, 0.779831, 0.205132, 0.379949
