opt, p1, p2, p3, p4
1, 0.719973, 0.41995, 0.85587, 0.705095
2, 0.720086, 0.419963, 0.857628, 0.20702
3, 0.720275, 0.419933, 0.353662, 0.703724
4, 0.720086, 0.419938, 0.357441, 0.203618
