opt, p1, p2, p3, p4
1, 0.620073, 0.779925, 0.804099, 0.883227
2, 0.619998, 0.779859, 0.806159, 0.385193
3, 0.620089, 0.780002, 0.304182, 0.881737
4, 0.61968, 0.77986, 0.3062, 0.382932
