opt, p1, p2, p3, p4
1, 0.839911, 0.160002, 0.917195, 0.577179
2, 0.839992, 0.160003, 0.919244, 0.0782132
3, 0.839857, 0.160086, 0.418217, 0.575876
4, 0.839919, 0.160011, 0.423277, 0.0756226
