opt, p1, p2, p3, p4
1, 0.41994, 0.559834, 0.703224, 0.774399
2, 0.419937, 0.559879, 0.704816, 0.274775
3, 0.419947, 0.559948, 0.204253, 0.772149
4, 0.419943, 0.559883, 0.206341, 0.272358
