opt, p1, p2, p3, p4
1, 0.120066, 0.560017, 0.552914, 0.771818
2, 0.120075, 0.560105, 0.554833, 0.273261
3, 0.119996, 0.560035, 0.0529772, 0.773291
4, 0.119996, 0.560039, 0.0543897, 0.270171
