opt, p1, p2, p3, p4
1, 0.0400206, 0.320165, 0.512974, 0.65189
2, 0.0399974, 0.319979, 0.513213, 0.153375
3, 0.0400007, 0.320006, 0.0133171, 0.645338
4, 0.0400005, 0.320004, 0.0135251, 0.151941
